osm_id,osm_type,name,lat,lon,name_en,alt_name,website,phone,email,opening_hours,addr_city,addr_country,addr_street,addr_postcode,wikipedia,wikidata,fee,access,operator,description,leisure,garden_type
776235535,way,Dahliengarten,,,,,,,,"Apr 15-Oct 01 09:00-19:00 ""je nach Witterung und Blütenstand""",,,,,,,,yes,,,garden,botanical
776280279,way,Taman Orkid,,,Orchid Park,,,+60326176000,,Mo-Su 09:00-18:00,,,,,,Q5926987,no,yes,,,garden,botanical
776905303,way,Centennial Gardens,,,,,,,,,,,,,,,no,yes,Denver Botanic Gardens,,garden,botanical
778901113,way,Jardin à la Française,,,,,,,,,,,,,,,,,,,garden,botanical
779156395,way,Schedel Arboretum and Gardens,,,,,,,,,,,,,en:Schedel Arboretum and Gardens,Q7431032,,,,,garden,botanical
779176817,way,Jardin Daniel A. Séguin,,,,,,,,,,,,,,,,,,,garden,botanical
779319488,way,Il giardino di Gabrina,,,,,,,,,,,,,,,,yes,,,garden,botanical
779451485,way,Jardín Botánico San Jorge Ibagué,,,,,https://corporacionsanjorge.com,+57 6082638334,,Mo-Su 08:00-17:00,,,,,,,yes,customers,Corporación San Jorge,,garden,botanical
781514360,way,MNT Botanical Garden,,,,,,,,,,,,,,,,,,,garden,botanical
786434299,way,Noosa Botanic Gardens,,,,,,,,,,,,,,,no,yes,Noosa Council,,garden,botanical
787639289,way,"Giardino botanico ""Loreto Grande""",,,,,,,,,,,,,,Q3763876,no,,,,garden,botanical
790571884,way,Karlsgarten,,,,,http://www.depeerdehoff.de/der-karlsgarten/,+49 5437 947503,,Sa-Su 10:00-17:00,Menslage,,Hohe Eschstraße,49637,,,no,permissive,Johann Meyer,,garden,botanical
791300241,way,Orto del Redentore,,,,,,+39 041 312 1700,info@venicegardensfoundation.org,"Nov 01-Mar 31: Th-Sa 10:00-16:30; Apr 01-May 31, Sep 21-Oct 31: Th-Sa 10:00-17:30; Jun 01- Sep 20: Th-Sa 10:00-19:30; Su-We,Jan 01,06,Ash Wednesday,Holy Week,Oct 4,Dec 25-26,31 off",,,,,,,yes,yes,Venice Gardens Foundation Onlus,,garden,botanical
796519683,way,Arboretum,,,,,,,,,,,,,,,,,,,garden,botanical
797615353,way,Heritage Garden at Hansen Park,,,,,,,,,,,,,,,no,yes,Benton ConservationDistrict and Kennewick Parks Department,,garden,botanical
797674183,way,Jardin Botanique Harrison Smith,,,,,,,,,,,,,,,no,yes,,,garden,botanical
797819401,way,Munnar Botanical Garden,,,,,,,,,,,,,,,,permissive,,,garden,botanical
798892680,way,Pambanar GunasheelanTeaGarden,,,,,,,,,,,,,,,,,,,garden,botanical
799326754,way,Jardin Botanique,,,,,,,,,,,,,,,,,,,garden,botanical
799382584,way,路環樹木園 Arboreto de Coloane,,,Coloane Arboretum,,,,,,,,,,,,no,yes,,,garden,botanical
799451663,way,尚贤河湿地蔷薇园,,,Shangxianhe Wetland Rose Garden,,,,,,,,,,,,no,yes,,,garden,botanical
799747242,way,鹅湖玫瑰文化园,,,Lake Erhu Rose Culture Garden,,,,,,,,,,,,yes,yes,,,garden,botanical
799753215,way,鹅湖粉黛乱子草花园,,,Muhlenbergia Huegelii Garden of Erhu,,,,,,,,,,,,,,,,garden,botanical
800698424,way,Ayurveda college herbal garden,,,,,,,,,,,,,,,,permissive,college authority,,garden,botanical
801496843,way,泰兴植物园,,,,,,,,,,,,,,,,,,,garden,botanical
801851209,way,자연학습장,,,nature learning center,,,,,,,,,,,,,,서울특별시 한강사업본부,,garden,botanical
802252644,way,Ohnward Butterfly Garden,,,,,,,,,,,,,,,,,,,garden,botanical
802304721,way,Clusiustuin,,,,,https://hortusleiden.nl/zien-en-doen/ontdek-de-botanische-tuin/tuinen/clusiustuin,,,,,,,,,,,customers,,,garden,botanical
802614546,way,Native Prairie Plant Garden,,,,Pocket Prairie,https://www.willowwaterhole.org/points-of-interest,,,,,,,,,Q136452208,,yes,Willow Waterhole Greenspace Conservancy,,garden,botanical
803477720,way,BIORI Jardín Botánico,,,,,,,,,,,,,,,yes,yes,Ayuntamiento de Orizaba,,garden,botanical
804972474,way,Alpinum,,,,,,,,,,,,,,,,,,,garden,botanical
812554166,way,서천농업생태원,,,,,,,,,,,,,,,,,,,garden,botanical
812557708,way,국립생태원,,,National Institute of Ecology,,,,,,,,,,,,,,,,garden,botanical
812976522,way,Ботанический сад ББС МГУ,,,,,,,,,,,,,,,no,,,,garden,botanical
813967550,way,Silva Creek Botanical Garden,,,,,,,,,,,,,,,,,,,garden,botanical
814068667,way,Mirador,,,,,,,,,,,,,,,no,yes,,,garden,botanical
814394375,way,金石滩植物园,,,,,,,,,,,,,,,,,,,garden,botanical
816606155,way,Arboretum,,,,,,,,,,,,,,,no,yes,Nadleśnictwo Podanin,,garden,botanical
817079051,way,Delaware Botanic Gardens at Pepper Creek,,,,,,,,,,,,,,,,,,,garden,botanical
817089288,way,Waterfront Botanical Gardens,,,,,https://waterfrontgardens.org/,,,,,,Frankfort Avenue,40206,,,yes,,,,garden,botanical
817485192,way,Дэндрапарк,,,,,,,,,,,,,,,,,Горянское лесничество ГЛХУ «Полоцкий лесхоз»,,garden,botanical
817895050,way,Franklin Park Conservatory,,,,,,,,,,,,,en:Franklin Park Conservatory,Q5491740,yes,,,,garden,botanical
818112358,way,East Lambrook Manor Gardens,,,,,https://www.eastlambrook.com/pages/,,,Feb Tu-Su 10:00-17:00; Mar-Oct Tu-Sa 10:00-17:00; Nov-Jan off,,,,,en:East Lambrook Manor,Q5328775,yes,customers,,,garden,botanical
818651400,way,Jardín Botánico Héctor G. Crispiani,,,,,,,,,,,,,,,,,,,garden,botanical
818864992,way,Jardim Botânico da UTAD - Viveiros Florestais,,,,,,,,,,,,,,,,,,,garden,botanical
818864994,way,Jardim Botânico da UTAD - Resinosas Ornamentais,,,,,,,,,,,,,,,,,,,garden,botanical
818864996,way,Jardim Botânico da UTAD - Ericáceas,,,,,,,,,,,,,,,,,,,garden,botanical
818865000,way,Jardim Botânico da UTAD - Mediterrênicas Calcícolas,,,,,,,,,,,,,,,,,,,garden,botanical
818865001,way,Jardim Botânico da UTAD - Mediterrânicas Silicícolas,,,,,,,,,,,,,,,,,,,garden,botanical
818865007,way,Jardim Botânico da UTAD - Cistáceas e Leguminosas,,,,,,,,,,,,,,,,,,,garden,botanical
818865008,way,Jardim Botânico da UTAD - Bulbosas,,,,,,,,,,,,,,,,,,,garden,botanical
818865011,way,Jardim Botânico da UTAD - Plantas Arcaicas,,,,,,,,,,,,,,,,,,,garden,botanical
818865019,way,Jardim Botânico da UTAD - Fagáceas,,,,,,,,,,,,,,,,,,,garden,botanical
818865020,way,Jardim Botânico da UTAD - Mirtáceas,,,,,,,,,,,,,,,,,,,garden,botanical
818865021,way,Jardim Botânico da UTAD - Fruteiras Silvestres,,,,,,,,,,,,,,,,,,,garden,botanical
818865023,way,Jardim Botânico da UTAD - Mortórios do Douro,,,,,,,,,,,,,,,,,,,garden,botanical
818865024,way,Jardim Botânico da UTAD - Rosáceas,,,,,,,,,,,,,,,,,,,garden,botanical
818875575,way,Jardim Botânico da UTAD - Vitáceas,,,,,,,,,,,,,,,,,,,garden,botanical
818875576,way,Jardim Botânico da UTAD - Plantas de Cobertura,,,,,,,,,,,,,,,,,,,garden,botanical
818875578,way,Jardim Botânico da UTAD - Plantas de Cobertura,,,,,,,,,,,,,,,,,,,garden,botanical
820275070,way,Bennett Arboretum Beech Collection,,,,,,,,,,,,,,,,yes,,,garden,botanical
820275077,way,Bennett Arboretum Maple Collection,,,,,,,,,,,,,,,,yes,,,garden,botanical
820305068,way,North Delta Recreation Centre Rain Garden,,,,,,,,,,,,,,,,,,,garden,botanical
824499608,way,Heilpflanzengarten,,,,,,,,,,,,,,,no,yes,,,garden,botanical
824708321,way,Caceres,,,,,,,,,,,,,,,no,yes,,,garden,botanical
825501515,way,L'Arboretum,,,,,,,,,,,,,,,no,yes,,,garden,botanical
827508693,way,Jardín Botánico,,,,,,,,,,,,,,,,,GAMP,,garden,botanical
829036126,way,Cherry Circle & Four Season Border,,,,,,,,,,,,,,,,,,,garden,botanical
829789027,way,Le Pré Gourmand,,,,,,,,,,,,,,,,,,,garden,botanical
830128812,way,Rock Garden,,,,,,,,,,,,,,,,,,,garden,botanical
830422906,way,Xardín Botánico de Lourizán,,,,,,,,,,,,,gl:Xardín botánico de Lourizán,Q5702460,,,Xunta de Galicia,,garden,botanical
832981401,way,Giardino della Rosa,,,,,https://www.giardinodellarosa.it/,,,,,,,,,,yes,customers,,,garden,botanical
834082765,way,金沢大学環日本海域研究センター附属植物園,,,,,,,,,,,,,,,,private,,,garden,botanical
834082895,way,金沢大学医薬保健学域薬学類･創薬科学類附属薬用植物園,,,,,,,,,,,,,,,,,,,garden,botanical
834082899,way,バードサンクチュアリ,,,,,,,,,,,,,,,,,,,garden,botanical
834835231,way,Estufa Fria,,,,,,,,,,,,,,,,no,,,garden,botanical
835395566,way,中草药园,,,Chinese Herbal Garden,,,,,,,,,,,,,yes,,,garden,botanical
835395567,way,百草园,,,Baicao Garden,,,,,,,,,,,,,,,,garden,botanical
835524016,way,东湖梅园,,,Plum Blossom Garden of Mo Shan,,,,,,,,,,,,,customers,东湖磨山景区,,garden,botanical
835598146,way,Children's Garden,,,,,,,,,,,,,,,,private,,,garden,botanical
835809115,way,Le Jardin de Simples,,,,,,,,,,,,,,,,,,,garden,botanical
835863253,way,jardin botanico,,,,,,,,,,,,,,,,,,,garden,botanical
836360244,way,Podlaski Ogród Botaniczny - Kolekcja Ziół,,,,,https://podlaskiogrod.pl/,,,,,,,,,,,,,,garden,botanical
837150159,way,Jardín Botánico de Cactus y Suculentas Teresa,,,,,,,,,,,,,,,no,permissive,Ayuntamiento de Motril,,garden,botanical
837521707,way,Jardin ethno-botanique,,,,,,,,,,,,,,,,,,,garden,botanical
837539432,way,Giardino Botanico di Valbonella,,,,,,+39 0543 917912,ladigadiridracoli@atlantide.net,,,,,,,,no,yes,,,garden,botanical
837558918,way,瑞丽植物园,,,,,,,,,,,,,zh:瑞丽植物园,Q64790942,,,,,garden,botanical
837590406,way,Alpine Höhenstufengliederung,,,,,,,,,,,,,,,,private,Universität Regensburg,,garden,botanical
837681682,way,Pollinarium sentinelle,,,,,https://www.alertepollens.org/pollinarium-sentinelle,,,,,,,,,,,,,,garden,botanical
838018869,way,Igreja Santo Antônio,,,,,,,,,,,Rua Deuander Providello,,,,,,,,,botanical
839014270,way,Ogród Botaniczny,,,,,,,,,,,,,,,,yes,,,garden,botanical
839267987,way,Jardines del Sol,,,,,,,,,,,,,,,no,yes,Las Alamedas,,garden,botanical
839267999,way,Paraiso,,,,,,,,,,,,,,,no,yes,Napoles,,garden,botanical
839271269,way,Hortaliza Meza Napoles,,,,,,,,,,,,,,,no,permissive,Templo Evangelico Cristo Rey Alamedas,,garden,botanical
839273079,way,Hortaliza Meza Napoles,,,,,,,,,,,,,,,no,permissive,Templo Evangelico Cristo Rey Alamedas,,garden,botanical
839275308,way,Jardin Botánico las Flores,,,,,,,,,,,,,,,no,yes,Meza Napoles,,garden,botanical
839987705,way,Nancy Kinsinger Memorial Garden,,,,,,,,,,,,,,,,,,"Memorial Birdbath Plate Reads

""In memory of Nancy kinsinger and Dick Offiner.""

""Maintained tenderly by: G. Miller, F. Lilly, D&S Offiner and J. Schmucker""",garden,botanical
840844251,way,Malabar Botanical Garden and Institute for Plant Sciences,,,,,,,,,,,,,,,,,,,garden,botanical
842522831,way,文海植物园,,,,,,,,,,,,,,,,,文海小学,,garden,botanical
844059213,way,Daniel Stowe Botanical Garden,,,,,,,,,,,,,,Q5218854,,,,,garden,botanical
844973309,way,Suvarnodyanam Biological Park,,,,,,,,,,,,,,,,,,,garden,botanical
844976156,way,Suvarnodyanam Herbal Garden,,,,,,,,,,,,,,,,,,,garden,botanical
845919865,way,六北定植物园,,,,,,,,,,,,,,,,,,,garden,botanical
846144590,way,Museo del Bonsai,,,,,https://villagonzalopedernales.burgos.es/instalaciones-y-servicios-publicos/museo-del-bonsai,+34947294141,,,,,,,es:Museo del Bonsái (Villagonzalo Pedernales),Q28518286,,,,,garden,botanical
846367041,way,Jardin Médiéval,,,Medieval Garden,,https://www.tourisme-champagne-ardenne.com/decouvrir/week-end-en-ville/chalons-en-champagne/sites-de-visite/le-jardin-de-la-cour-de-l-auditoire-891270,+33 6 70 14 17 38,,sunrise-sunset,Châteauvillain,,Rue de Penthièvre,52120,,,no,yes,,,garden,botanical
846741181,way,Jardín Mediterráneo,,,,,http://www3.aguasantofagasta.cl/jardin-botanico.html,,,,,,,,,,,private,Aguas Antofagasta,,garden,botanical
846783596,way,Formal Garden,,,,,,,,,,,,,,,no,yes,Council,,garden,botanical
848619602,way,Alpenblumengarten,,,Alpine Flower Garden,,,,,,,,,,,,,,,,garden,botanical
849277757,way,Temahagen,,,,,,,,,,,,,,,no,,,,garden,botanical
849277758,way,Kjøkkenhagen,,,,,,,,,,,,,,,no,,,,garden,botanical
849277761,way,Korshagen,,,,,,,,,,,,,,,no,,,,garden,botanical
849531650,way,Jardin Toscan,,,,,,,,,,,,,,,no,yes,,,garden,botanical
851944439,way,熱帯ドリームセンター,,,Tropical Dream Center,,,,,,,,,,,,yes,,,,garden,botanical
853301957,way,铜陵市植物园,,,,,,,,,,,,,,,,,,,garden,botanical
854080763,way,Lotusland,,,,,https://www.lotusland.org/,,,,,,,,,,,,,,garden,botanical
854923300,way,Bamberger Sortengarten,,,,,,,info@bamberger-sortengarten.de,,,,,,,,,,,,garden,botanical
856432243,way,Jardin Pédagogique et Biologique,,,,Les Trois Noyers,,,,,,,,,,,,,,,garden,botanical
857259637,way,Nuglar Weltacker,,,,,,,,,,,,,,,,,Nuglargärten,,garden,botanical
857382205,way,Fairview Great House and Botanical Garden,,,,,,465-3141,,,,,,,,,,,,,garden,botanical
857744149,way,臺北典藏植物園,,,,,,,,,,,,,,,,,,,garden,botanical
858254066,way,Jardin botanique Henri-Gaussen,,,,,https://jardin-botanique.univ-tlse3.fr,,,,,,,,fr:Jardin botanique Henri-Gaussen,Q6159696,,customers,,,garden,botanical
863320347,way,Espazo Caritel,,,,,,,,,,,,,gl:Espazo Caritel,Q58931389,yes,,,,garden,botanical
863724203,way,Weltacker,,,,,https://www.2000m2.eu/ch/,,,,,,,,,,,,Zukunftsstiftung Landwirschaft,,garden,botanical
863913235,way,Strefa śmierci dendrologicznej,,,,,"https://lubuskie.fotopolska.eu/411445,obiekt.html?map_z=18",,,,,,,,,,,,,,garden,botanical
864122960,way,Alpengarten,,,,,,,,,,,,,,,no,yes,DAV Sektion Rheinland Köln,,garden,botanical
864868377,way,Jardín Botánico El Charco del Ingenio,,,,,,,,,,,,,,,,,,,garden,botanical
865795901,way,Monocotyledon Garden,,,,,,,,,,,,,,,,yes,University of Pretoria,,garden,botanical
866195579,way,Clark Gardens,,,,,,,,,,,,,,,,,,,garden,botanical
866578232,way,ハーブガーデン,,,,,,,,,,,,,,,,,,,garden,botanical
868204145,way,Bear Creek Gardens,,,,,https://www.surrey.ca/activities-parks-recreation/parks/things-to-do-in-parks/display-gardens/bear-creek-gardens,,,,,,,,,,no,yes,City of Surrey,,garden,botanical
868932161,way,HAU Botanical Garden,,,,,,,,,,,,,,,,,,,garden,botanical
869043434,way,岩手大学農学部附属植物園,,,,,,,,,,,,,,,,,,,garden,botanical
871166692,way,岩手大学農学部附属植物園,,,,,,,,,,,,,,,,,,,garden,botanical
871450388,way,Jardín Botánico Sara Wilkinson de Santamarina,,,,,,,,,,,,,,,,,,,garden,botanical
874655765,way,Jardin de Roses,,,,,,,,,,,,,,,no,yes,,,garden,botanical
875393864,way,华南农业大学 杀虫植物标本园,,,,,,,,,,,,,,,,,,,garden,botanical
877363116,way,Jardín Botánico Rey Nezahualcóyotl,,,,,,,,,,,,,,,,,,,garden,botanical
880165271,way,South Park Demonstration Garden,,,,,,,,,,,McConkey Road,,,,,,Penn State Master Gardeners,,garden,botanical
881596127,way,Le Jardin Exotique,,,,,https://jardin-exotique-ponteilla.fr/,+33 6 74 92 73 38,contact@jardin-exotique-ponteilla.fr,Jul-Aug 11:00-19:00,,,,,,,yes,customers,,"Rendez-vous pour une journée en famille ! Une promenade en nature, des jeux et challenges pour enfants, et des zones de détente pour déconnecter.",garden,botanical
881597564,way,植物园,,,Wenzhou Botanical Garden,,,,,,,,,,,,,,,,garden,botanical
881944150,way,Jardín Botánico de La Fuente,,,,,,,,,,,,,,,,,,,garden,botanical
882195317,way,Saidine Garden,,,,,,,,,,,,,,,,,,,garden,botanical
885157049,way,Parc Botanique de la Roche Fauconnière,,,,Jardin Favier,http://www.ajbrf.org/index.html,,,,,,,,fr:Jardin botanique de la Roche Fauconnière,Q6159752,,,Cherbourg-en-Cotentin,,garden,botanical
888509318,way,Розариум,,,,,,,,,,,,,,,no,yes,,,garden,botanical
888556727,way,植物园,,,,,,,,,,,,,,,no,permit,,,garden,botanical
890124207,way,D-Botanical Garden,,,,,,,,,,,,,,,,,,,garden,botanical
891095560,way,English Camp Garden,,,,,,,,,,,,,,,no,yes,San Juan Island National Historic Park,,garden,botanical
891963425,way,KITA Naturgarten,,,,,,,,,,,,,,,,,,,garden,botanical
892667302,way,"Ботаническа градина"" Борика""",,,,,,,,,,,,,,Q29584002,yes,,,,garden,botanical
892874476,way,천리포수목원,,,Cheollipo Arboretum,,,,,,,,,,,Q12618857,,,,,garden,botanical
895073767,way,Bibelgarten Korb,,,,,http://bibelgarten-korb.hahninkorb.de/_websites/start.php,,,,,,,,,,no,yes,Evangelische Kirchengemeinde Korb,,garden,botanical
897107176,way,Jardim Rupestre,,,,,,,,,,,,,,,,yes,INMA,,garden,botanical
897999940,way,Rosariet,,,,,,,,24/7,,,,,,,,,Mjölby kommun,,garden,botanical
898000177,way,Örtagården,,,,,,,,24/7,,,,,,,,,Mjölby kommun,,garden,botanical
898511117,way,Elizabeth Park Rose Garden,,,,,https://elizabethparkct.org/garden/rose-garden,,,,,,,,,Q31815888,no,yes,Elizabeth Park Conservancy,,garden,botanical
898511120,way,Elizabeth Park Perennial Garden,,,,,https://elizabethparkct.org/garden/perennial-garden,,,,,,,,,,no,yes,Elizabeth Park Conservancy,,garden,botanical
898511121,way,Robert A. Prill Annual Garden,,,,,,,,,,,,,,,,yes,Elizabeth Park Conservancy,,garden,botanical
901207586,way,Artbotanic,,,,,,+33 6 37 47 45 88,artbotanic.23@gmail.com,,,,,,,,yes,customers,,,garden,botanical
902357191,way,Orto Botanico Bussi,,,,,https://www.comune.guardabosone.vc.it/it-it/vivere-il-comune/cosa-vedere/orto-botanico-pier-carlo-bussi-46133-1-5fcff0be670b4670ff819e93bf72ce9f?scheda,,,,,,,,,,,,,,garden,botanical
902479463,way,Jardim de Água,,,,,,,,,,,,,,,,,,,garden,botanical
902479474,way,Jardim das Coroas,,,,,,,,,,,,,,,,,,,garden,botanical
902895175,way,Soos Creek Botanical Garden & Heritage Center,,,,,https://www.sooscreekbotanicalgarden.org/,,,,,,,,,,,,,,garden,botanical
903187155,way,세계꽃식물원,,,Segyeggoch Florist,,,,,,,,,,,,,,,,garden,botanical
903620663,way,Pinetum Landgoed Oosterhout,,,,,,,,,,,,,,,private,no,,,garden,botanical
905917533,way,Southern Exposure,,,,,,,,,,,,,,,,,,,garden,botanical
905917534,way,Children's Garden,,,,,,,,,,,,,,,,,,,garden,botanical
906136338,way,Botanische tuin,,,,,https://www.ivn.nl/afdeling/elsloo/botanische-tuin-elsloo,,,,,,,,,,no,customers,IVN Elsloo,,garden,botanical
906853508,way,Ботаникийн цэцэрлэгт хүрээлэн,,,Botanical garden,,,,,,,,,,,,,,,,garden,botanical
907929925,way,Jardins communautaires Cité Verte,,,,,,,,,,,,,,,,private,,,garden,botanical
908191159,way,Jardín Francés,,,,Parque Francés,,,,,,,,,,,,,,,garden,botanical
908709423,way,Manzanoteca,,,,,,,,,,,,,,,no,yes,,,garden,botanical
909342054,way,Школьный сад,,,,,,,,,,,,,,,,yes,,,garden,botanical
909552893,way,生物园,,,,,,,,,,,,,,,,private,,,garden,botanical
909607649,way,Ogród Japoński,,,Japanese Garden,,,,,,,,,,,,no,yes,,,garden,botanical
909725325,way,Mission Garden,,,,,https://www.missiongarden.org/,+1-520-955-5200,info@missiongarden.org,We-Su 08:00-12:00,,,West Mission Lane,85745,,,no,,Friends of Tucson's Birthplace,,garden,botanical
911024254,way,Denver Botanical Gardens at Chatfield,,,,,,,,,,,,,,,,yes,Denver Botanical Gardens,,garden,botanical
912363238,way,庐山植物园,,,Lushan Botanical Garden,,,,,,,,,,,,,,,,garden,botanical
912696271,way,Rosengarten,,,,,,,,,,,,,,,,,,,garden,botanical
913854278,way,岭头单枞茶种植地,,,,,,,,,,,,,,,,,,,garden,botanical
913854279,way,茶园,,,,,,,,,,,,,,,,,,,garden,botanical
913978136,way,Jardim Botânico,,,,,,,,,,,,,,,,,,,garden,botanical
914067921,way,茶园,,,,,,,,,,,,,,,,,,,garden,botanical
914281014,way,jardim da igreja santo expedito,,,,,,,,,,,,,,,,,,,garden,botanical
915715021,way,富裕县森林植物园,,,,,,,,,,,,,,,,,,,garden,botanical
916796106,way,Kebun Raya Baturraden,,,,,,,,,,,,,,,yes,customers,,,garden,botanical
919251323,way,Jardín Botánico Else Kientzler,,,,,https://www.elsegarden.com/,+506 24542070,,,,,,,,,yes,yes,,,garden,botanical
919276009,way,I Giardini di Myrna,,,,,https://www.giardinidimyrna.it/,,,,,,,,,,no,yes,Fondazione Myrna Medri & Attilio Marzorati,,garden,botanical
921591866,way,Jardin médiéval,,,,Jardin du 800e,,,,,,,,,,,no,yes,,,garden,botanical
922014152,way,Botanical Park,,,,,,,,,,,,,,,no,permissive,"Botany Department, Katwa College",,garden,botanical
923032264,way,藤花園,,,,,https://ushijimanofuji.co.jp/,,,,,,,,,Q130437871,yes,permit,,,garden,botanical
