bgci_id,name,name_alt,website,phone,email,latitude,longitude,city,state_province,postal_code,country_code,country,address,open_to_public,year_incorporated,overview,accessions_count,member_bgci,member_abg,member_ipen,botanic_garden_accredited,arbnet_accredited_level,herbarium_code,social_facebook,social_instagram,social_twitter,updated_at,source,attr_access_conservation_policies,attr_advocates_conservation,attr_altitude,attr_audience_development,attr_average_annual_precipitation,attr_biosecurity_best_practices,attr_carbon_reduction_policies,attr_collaborations_conservation,attr_collection_access,attr_community_outreach,attr_conservation_assessment_activities,attr_conservation_expertise_external,attr_conservation_habitat_focus,attr_conservation_horticulture_activities,attr_conservation_non_permanent_budget,attr_conservation_permanent_budget_percentage,attr_conservation_professional_development,attr_conservation_staff_total,attr_conservation_volunteers_total,attr_education_practices,attr_education_resources,attr_education_staff_total,attr_education_topics,attr_energy_saving_techniques,attr_evaluates_conservation_activities,attr_ex_situ_infrastructure,attr_governance_type,attr_horticulture_staff_total,attr_in_situ_best_practices,attr_in_situ_conservation,attr_in_situ_land_area_impact,attr_interpretation_conservation,attr_invasive_species_monitoring,attr_landscaped_area_hectares,attr_living_collections_policy,attr_mission_statement_conservation,attr_natural_area_hectares,attr_non_school_classes,attr_online_learning,attr_operating_budget,attr_organisation_type,attr_plant_conservation_policy,attr_plant_records_database,attr_policy_exists,attr_policy_includes_conservation,attr_research_programmes,attr_research_staff_total,attr_research_volunteers_annual,attr_school_programmes,attr_scientific_research_participant,attr_species_recovery_native,attr_species_recovery_non_native,attr_staff_total,attr_strategies_frameworks,attr_sustainability_certification,attr_sustainability_goal,attr_sustainability_policy,attr_sustainable_food_practices,attr_total_area_hectares,attr_urban_greening_practices,attr_visitors_annual,attr_volunteers_annual,attr_waste_management_practices,attr_water_saving_policies,attr_wild_collection_best_practices,attr_wild_origin_living_percent,attr_wild_origin_seed_bank_percent
5266,The James Bethel Gresham Arboretum at Locust Hill Cemetery,,https://www.evansvillegov.org/city/topic/index.php?topicid=1190&structureid=68,,ccooke@evansville.in.gov,38.01203,-87.58187,Evansville,Indiana,47710,US,United States of America,3800 Kratzville Road,,,,0,0,0,0,0,1,,,,,2024-03-07T10:50:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,The John Hay Estate at The Fells,,http://thefells.org,(603) 763-4789 x.3,info@thefells.org,43.35149,-72.04049,Newbury,New Hampshire,3255,US,United States of America,456 Route 103A,,,,0,0,0,0,0,,,,,,2024-11-06T20:47:01.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,The Kim Arboretum at Elizabeth Park,,http://elizabethparkct.org,,,41.77458,-72.71939,West Hartford,Connecticut,06117,US,United States of America,1561 Asylum Ave,,,,0,0,0,0,0,1,,,,,2024-02-26T22:26:43.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,The Merwin Conservancy,,http://www.merwinconservancy.org,(808) 579-8876,jdenhart@merwinconservancy.org,20.92736,-156.26171,Haiku,Hawaii,96708,US,United States of America,P.O. Box 809,,2010,"The Merwin Conservancy was founded in 2010 to preserve the living legacy of W.S. Merwin, his home and palm forest on Maui, for future study and retreat for botanists and writers. Additionally, The Conservancy’s mission is to engage the community in discussion of the values related to the life and work of W.S. Merwin, from the environment to the arts, through community events and media.

The Merwin Conservancy’s current projects include:

-Palm cataloging of over 850 species, including DNA vo",0,0,0,0,0,,,,,,2024-02-26T22:26:43.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,The Myra Arboretum,,file:///C:/Users/ABBYHI~1/AppData/Local/Temp/18state-zeleznik-hort.pdf,,,47.93382,-97.61153,Larimore,North Dakota,58251,US,United States of America,North Dakota State University,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,The Teaching Gardens at Will Rogers Park,,http://www.MGAROCO.org,,,36.31784,-95.63101,Claremore,Oklahoma,74017,US,United States of America,1562 W Camden Street,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,"The University Arboretum at California State University, Sacramento",,https://www.csus.edu/experience/visit/arboretum/,,marina.laforgia@csus.edu,38.56438,-121.42941,Sacramento,California,95819,US,United States of America,6000 J Street,1,1959,,0,0,0,0,0,,SACT,,@sacstate_university_arboretum,,2025-09-20T19:40:07.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,2,,,,,,1,,,10,,,,,
5273,The University of Tenessee Arboretum,,http://utarboretum.tennessee.edu,(615) 483-3571,utforest@tennessee.edu;__primary,35.99353,-84.22009,Oak Ridge,Tennessee,37830,US,United States of America,University of Tennessee,1,1964,"1) To establish a collection of woody plants, including species and cultivars, and those plants with potential commercial value as forest species or for landscape development, from which materials are obtained for breeding and propagation. (2) To provide a place open to the public where individual groups may study the woody and associated herbaceous plants which are adapted to the environs of Tennessee. (3) To provide land and supporting physical resources to facilitate associated plant research",0,0,0,0,0,,OAKAR,,,,2024-11-06T20:49:33.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,101,,30000,,,,,,
5274,Theodore Payne Foundation,,http://www.theodorepayne.org,,info@theodorepayne.org,34.23730,-118.35967,Sun Valley,California,91352,US,United States of America,10459 Taxford Street,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,Thielke Arboretum,,http://www.glenrocknj.net/about/parks-and-rec/arboretum.php,,mbarone@glenrocknj.net,40.96779,-74.13148,Glen Rock,New Jersey,07452,US,United States of America,Doremus Avenue,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,Timothy Christian Schools Arboretum,,http://www.timothychristian.com,,wiener@wiener@timothychristian.com,41.86695,-87.94292,Elmhurst,Illinois,60126,US,United States of America,188 W. Butterfield Road,,,,0,0,0,0,0,1,,,,,2024-02-26T22:26:44.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,Tizer Botanic Gardens & Arboretum,,http://www.tizergardens.com,(406) 933-8789,info@tizergardens.com,46.37264,-112.02264,Jefferson City,Montana,59638,US,United States of America,P.O. Box 1129,1,1998,,0,0,0,0,0,2,,,,,2024-11-06T20:50:27.000000Z,BGCI GardenSearch,,,1524,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,Tohono Chul Park,,http://www.tohonochulpark.org,,admin@tohonochulpark.org,32.33969,-110.98221,Tucson,Arizona,85704,US,United States of America,7366 North Paseo del Norte,1,1985,"<p>Embrace the authentic beauty of the Sonoran Desert year-round at Tohono Chul, Tucson’s charming crossroads of nature, art, and culture. Deemed “One of the World’s Ten Best Botanical Gardens” by Travel + Leisure Magazine, Tohono Chul has been celebrated by Tucson as one of its “best-kept secrets” for over a quarter of a century.</p><p style=""text-align: start"">Set on 49 acres of lush desert, the vibrant offerings at Tohono Chul awaken your senses. Locals and visitors alike delight in the exper",0,0,0,0,1,2,,https://www.facebook.com/tohonochul/,https://www.instagram.com/tohonochul/,,2026-02-26T14:00:08.000000Z,BGCI GardenSearch,"Collecting, maintenance, and supply of threatened and CITES listed species; Invasive species prevention and management; Biosecurity and pest/disease prevention and management; Responsible sourcing of products and plants sold and used",True,762,Social inclusion; Including indigenous knowledge,304,Nursery Management; Collection Management; Plant Acquisition and Introduction,,Academic institution(s); Corporation(s); Non-profit organization(s); Other botanical institution(s),Individual research requests,False,Red List Index,Contribute to coordinated ex situ collections,Deserts and xeric shrublands,Carry out taxonomic verification of collections of conservation concern; Curate and maintain genetically diverse collections for conservation purposes; Duplicate and back up genetically unique germplasm maintained in the living collections; Share data and collections of conservation concern with other institutions,,,"On-site skills-based staff training(s) (including formal/informal instruction on the propagation and cultivation of threatened species, invasives management and early detection)",3,30,Science communication; Interpretation; Inquiry Based Science Education; Science cafes; Volunteering; Citizen/community science,Visitor centre; Guided tours; Permanent exhibitions or displays for visitors; In-person events/classes/courses for visitors,3,Climate change; Sustainability; Plant science,Renewable energy; Energy efficiency practices,True,Arboretum; Living plant collection; Nursery; Shadehouse/Greenhouse,Private,7,,Climate change mitigation; Ecological restoration of habitat,49,False,None,5,True,False,12,Adults; General visitors,,,Botanic Garden/Arboretum,True,True,Accessibility; Collections; Disaster Response; Diversity and Inclusion; Education; Ethical Finance and Funding; Information Management; Interpretation; Landscape Management; Marketing and Communications; Overall Organisational Strategic or Master Plan; Risk Management; Sustainability; Visitors,Collections; Education; Landscape Management; Overall Organisational Strategic or Master Plan; Risk Management; Sustainability,Ex situ conservation; Ethnobotany; Horticulture; Urban environments,,,Primary years education; Middle/secondary years education,,Yes 1-10 species,,,"Other Regional, National, or Sub-national Policies",,True,,,19,Native plant gardening; Urban landscape design; Managing urban nature reserves,,,Waste reduction; Recycling; Composting,Water efficiency,"Where possible seeds are collected. For species with available seed, no more than 15-20% of seed available at the time of collection is harvested from each individual or population.; No whole plants are removed from the wild.",,
5279,Topiary Park,,http://www.topiarygarden.org,,friends@topiarygarden.org,39.96119,-82.98750,Columbus,Ohio,43215,US,United States of America,480 East Town Street,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,Trinidad History Museum,,http://www.coloradohistory.org/hist_sites/trinidad/trinidad.htm,,paula.manini@chs.state.co.us,37.16942,-104.50267,Trinidad,Colorado,81082,US,United States of America,312 East Main Street,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,"Tropical Research and Education Center, The",,http://trec.ifas.ufl.edu/index.shtml,(305) 246-7000,,25.50666,-80.49909,Homestead,Florida,33031,US,United States of America,TREC,,1929,"The Tropical Research and Education Center of the Institute of Food and Agricultural Sciences (IFAS), University of Florida is located in Homestead , Florida about 30 miles south of Miami. The Center was established in 1929 by an act of the state legislature in what is now Miami-Dade County on land donated by the Krome family and Mr. Charles E. Schaff.

Research, teaching, and extension programs focus on tropical and subtropical fruit crops, tropical and temperate vegetable crops, and ornament",0,0,0,0,0,,HOMES,,,,2024-02-26T22:26:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,64,,,,,,,,
5283,Troy University Arboretum,,http://trojan.troy.edu/artsandsciences/biologicalsciences/arboretum.html,,adiamond@troy.edu,31.80109,-85.95729,Troy,Alabama,36082,US,United States of America,Troy University - Dept. of Biol. and Envir. Sciences,1,,"The mission of the Troy University Arboretum is to acquire representative species of the flora of Southeast Alabama and to display them in situations that mimic the natural conditions under which the species would occur. In particular, the Arboretum is interested in research on rare and uncommon species and communities. The Arboretum works to preserve representative members, communities and habitats of the Wiregrass region of Southeast Alabama on its 75-acre's adjacent to Troy University's main ",0,0,0,0,0,,,,,,2024-02-26T22:26:45.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,30,,,,,,,,
5284,Tucson Botanical Gardens,,http://www.tucsonbotanical.org,(520) 326-9686,info@tucsonbotanical.org,32.24852,-110.90878,Tucson,Arizona,85712,US,United States of America,2150 N Alvernon Way,1,1964,"The Tucson Botanical Gardens, a tranquil oasis in the heart of Tucson, strives to be recognized and respected as the best small public garden in America.",3,0,0,0,0,,TUSCO,,,,2024-02-26T22:26:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,Tudor Place: Historic House and Garden,,http://www.tudorplace.org/who-we-are/garden/,,info@tudorplace.org,38.91146,-77.06303,Washington,DC,20007,US,United States of America,1644 31st Street NW,,,,0,0,0,0,0,,,,,,2025-05-01T13:00:05.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,UC Davis Botanical Conservatory,,http://greenhouse.ucdavis.edu/conservatory/index.html,,jesandoval@ucdavis.edu,38.54143,-121.75487,Davis,California,95616,US,United States of America,Department of Plant Biology,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,UC Santa Barbara Biology Greenhouse,,https://greenhouse.eemb.ucsb.edu/,,cameron.gardnerhb@lifesci.ucsb.edu,34.41396,-119.84894,Santa Barbara,California,93106,US,United States of America,UC Santa Barbara,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,University of Arizona Campus Arboretum,,http://arboretum.arizona.edu/,,infoarboretum@cals.arizona.edu,32.23091,-110.95348,Tucson,Arizona,85721,US,United States of America,Forbes Building,1,2002,"The Mission of the Campus Arboretum at the University of Arizona is to preserve, manage, enhance, and expand a vital collection plants in an active, urban Sonoran Desert setting. The UA Campus Arboretum will showcase the historic, scientific, aesthetic, environmental, economical, conservation, and educational value of these plants within the larger Tucson urban forest and the American Southwest.",0,1,0,0,0,,,https://www.facebook.com/UACampusArboretum,https://www.instagram.com/ua_campusarboretum/,,2025-07-30T10:50:04.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,University of Arkansas - Fort Smith Arboretum,,http://www.uafs.edu/arboretum,,ljennen@uafortsmith.edu,35.38260,-94.37364,Fort Smith,Arkansas,72013,US,United States of America,Plant Operations Building,,,,0,0,0,0,0,1,,,,,2024-02-26T22:26:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,University of California Riverside Botanic Gardens,,http://www.gardens.ucr.edu,(951) 784-6962,ucrbg@ucr.edu,33.97163,-117.32055,Riverside,California,92521-0124,US,United States of America,"University of California, Riverside",1,1963,,5,0,0,0,0,,UCR,,,,2024-11-06T20:53:32.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,16,,,,,,,,
5291,University of Chicago Botanic Garden,,http://www.uchicago.edu/docs/gardbroNS,,rcbumste@uchicago.edu,41.78860,-87.59871,Chicago,Illinois,60637,US,United States of America,Botanic Garden Fund,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:46.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,University of Colorado at Boulder Greenhouses,,http://www.colorado.edu/ebio/greenhouse/,,thomas.lemieux@colorado.edu,40.00758,-105.26594,Boulder,Colorado,80309,US,United States of America,Department of Ecology and Evolutionary Biology,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,University of Illinois Arboretum,,http://www.arboretum.illinois.edu,(217) 333-7579,arboretum@illinois.edu,40.10294,-88.22183,Urbana,Illinois,61801,US,United States of America,1800 South Lincoln Avenue,1,1989,,0,0,0,0,0,,URBAN,,,,2024-02-26T22:26:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,65,,,,,,,,
5294,University of Nevada Las Vegas Arboretum,,http://www.unr.edu/arboretum,(702) 895-4357,facilities_help_desk@unlv.edu;__primary,36.10652,-115.14444,LAS VEGAS,Nevada,89154-1064,US,United States of America,4505 S. Maryland Parkway,1,1985,,0,0,0,0,0,,RENOA,,,,2024-11-06T20:54:55.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,University of North Florida Landscape & Grounds,,http://www.unf.edu/anf/physicalfacilities/landscape/_Home_Landscape.aspx,,,30.26612,-81.50723,Jacksonville,Florida,32224,US,United States of America,Physical Facilities,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,University of Northern Iowa Botanical Center,,https://biology.uni.edu/botanical-center,(319) 273-2247,stephanie.witte@uni.edu,42.51215,-92.46464,Cedar Falls,Iowa,50614-0421,US,United States of America,Department of Biology,1,1934,"For over 70 years,as part of their educational mission, the UNI Biology Botanical Center on central campus have housed a distinct array of living plants. This extensive and well displayed Teaching Collection contains a diversity of species that range from ancient tree ferns and cycads to a large number of economically important varieties from around the world. These excellent resources offer students the unique experience of seeing, smelling and touching living plants; learning first hand about ",0,0,0,0,0,,ISTC,,,,2024-11-06T20:56:03.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,University of South Florida Botanical Gardens,,https://www.usf.edu/arts-sciences/ecore/where-we-are/botanical-gardens/index.aspx,,Botanicalgardens@usf.edu,28.05776,-82.42399,Tampa,Florida,33612,US,United States of America,12210 USF Pine Drive,1,1969,,0,0,0,0,0,,USF,https://www.facebook.com/USFGardens,,,2024-07-05T19:00:21.000000Z,BGCI GardenSearch,Invasive species prevention and management; Biosecurity and pest/disease prevention and management,True,,Social inclusion; Special education and mental health needs; Team-based inquiry,,,,Academic institution(s); Non-profit organization(s); Research community(ies); Botanical network(s); Other botanical institution(s),Individual research requests; Other,False,,Participate in plant conservation networks,,,"Less than $10,000",1,None,,,Interpretation; Inquiry Based Science Education; Volunteering; Citizen/community science; Working with diverse audiences,Guided tours; School education programmes; In-person events/classes/courses for visitors,3,Climate change; Food security; Pollination; Sustainability; Plant and biodiversity conservation,,,Arboretum; Living plant collection; Nursery; Shadehouse/Greenhouse,Academic,2,,Ecological restoration of habitat; Protection/Land Management; Population reinforcement,249,,,,False,True,,Children; Young adults; Adults; General visitors; Specific community groups; Professional audiences,,"$100,000 to $750,000",Botanic Garden/Arboretum,False,False,Accessibility; Collections; Diversity and Inclusion; Education; Interpretation; Landscape Management; Marketing and Communications; Overall Organisational Strategic or Master Plan; Visitors,Collections; Education; Interpretation; Overall Organisational Strategic or Master Plan; Sustainability,Ecology; Pests and diseases; Ethnobotany; Invasive species biology and control; Ecological restoration; Plant breeding; Pollination biology; Urban environments,,,Primary years education; Middle/secondary years education; College/university education,Garden policy that any external publications acknowledge support from the garden,None,None,9,,,,,,6,,35000,250,,,,,
5298,University of Southern Maine Arboretum,,http://www.usm.maine.edu/arboretum/,,langley@usm.maine.edu,43.68208,-70.44837,Gorham,Maine,04038,US,United States of America,104 Anderson Hall,,2001,"The goals and objectives of the USM Arboretum are:
-To create a diversity of species that reflects the history of the campus and provides a botanical teaching tool 

-To develop a master plan for green space management and preservation, including a complete inventory of each tree that incorporates plant identification, location, age, growth and management records

-To promote horticultural awareness within the University and local community, through the maintenance of  a self-guided walking",0,0,0,0,0,,,,,,2024-02-26T22:26:47.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,Academic,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,University of Wisonsin-Madison Botany Garden and Greenhouse,,https://arboretum.wisc.edu/,(608) 263-7888,info@arboretum.wisc.edu;__primary,43.07445,-89.40370,Madison,Wisconsin,53711,US,United States of America,1207 Seminole Highway,1,1934,,22,0,0,0,0,,WIS,,,,2025-11-03T10:20:08.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,7,,,,,,,,,,,,,,
5300,USDA-ARS Subtropical Horticulture Research Station,,http://www.ars.usda.gov/Main/docs.htm?docid=10134,,,25.64369,-80.29172,Miami,Florida,33158,US,United States of America,13601 Old Cutler Road,,1898,The mission of the Subtropical Horticulture Research Station is to support the agricultural industries in the southern areas of the United States by providing environmentally sound research on: (1)the genetics of tropical and subtropical fruit and ornamental crops; (2) to provide research on the interdiction and control/eradication of exotic plant insect pests;(3)to determine soil physical and hydrological characteristics of containerized horticultural and floricultural production systems for de,0,0,0,0,0,,SHRSM,,,,2024-02-26T22:26:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,UW-Eau Claire Arboretum,,https://www.uwec.edu/news/uwec/uw-eau-claire-arboretum-2954/,,hutchid@uwec.ed,44.79860,-91.50135,Eau Claire,Wisconsin,54701,US,United States of America,105 Garfield Ave.,,,,0,0,0,0,0,1,,,,,2024-02-26T22:26:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,Vaile Mansion Arboretum,,https://www.vailemansion.org/,,colejko@indepmo.org,39.10759,-94.41712,Independence,Missouri,64051-0519,US,United States of America,1500 N. Liberty,,,,0,0,0,0,0,1,,,,,2024-02-26T22:26:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,Van Vleck House & Gardens,,http://www.vanvleck.org,,info@vanvleck.org,40.82401,-74.22114,Montclair,New Jersey,07042,US,United States of America,21 Van Vleck Street,,,,0,0,0,0,0,,,,,,2024-02-26T22:26:48.000000Z,BGCI GardenSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botanic Garden/Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,
