FacilityID,FacilityName,FacilityLatitude,FacilityLongitude,FacilityDescription,FacilityPhone,FacilityEmail,FacilityReservationURL,FacilityTypeDescription,Reservable,StayLimit,Keywords,LastUpdatedDate,Activities
10206646,Morgan Bar Campground,45.253068,-113.90764,<h2>Overview</h2> <p>Morgan Bar Campground offers RV-friendly and tent campsites with group facilities and a boat ramp. The site is adjacent to the Salmon River with a magnificent eastern view of the Beaverhead Mountains. The site was formally homesteaded by the Morgan family and still has a remnant orchard. A trail winds around a wetland pond and along almost a mile of the Salmon River's west bank.</p> <h2>Recreation</h2> <p>Morgan Bar Campground offers many recreation opportunities including r,,,,Campground,True,,,2026-02-25,
234519,COTTONWOOD GROUP CAMPSITE,42.6411111,-110.8169444,"<h2>Overview</h2> Cottonwood Group Campsite is located near the scenic Cottonwood Lake below Salt River Pass in the forest of western Wyoming.<h2>Recreation</h2> The lake offers great canoeing and boating for smaller craft and fishing for brook and cutthroat trout.     Hiking, mountain biking and horseback riding trails are in the area, as well as a motorized route for trail vehicles <50"". The west loop of the campground includes horse corrals. The east side, where the group site is located, inc",307-886-5300,,,Campground,True,,"CGCS,COTTONWOOD,COTTONWOOD GROUP,COTTONWOOD GROUP CAMPSITE,BRIDGER-TETON NF - FS",2026-06-05,
236803,SABINE (Toledo Bend Reservoir Area): 409-625-1940,31.49415982,-93.8675675,"<p>Located in the pineywoods of east Texas, the 160,656-acre Sabine National Forest is the easternmost of the four national forests in Texas and forms part of the boundary between Texas and Louisiana. The forest is situated on the western slopes of the Sabine River watershed within Sabine, San Augustine, Shelby, Jasper, and Newton counties.</p><p><img alt=""Air boat getting cleaned at Haley's Ferry Boat Ramp on the Sabine National Forest."" src=""http://www.fs.usda.gov/Internet/FSE_MEDIA/fseprd5792",,,,Facility,False,,,2026-02-25,
234208,TIMBER CREEK CAMPGROUND,39.4,-114.6275,"<h2>Overview</h2> Timber Creek Campground is located in Duck Creek Basin, high on the Schell Creek Range, in eastern Nevada. It sits at an elevation of 8,500 feet, approximately 25 miles from the small city of Ely. Visitors to the area enjoy hiking, horseback riding, fishing and off-road vehicle riding, among other activities.<h2>Recreation</h2> <p>Timber Creek is a perennial stream with rainbow and brook trout fishing. The High Schells Wilderness can be accessed from a trailhead located a half-",775-289-3031,,,Campground,True,,"TIMB,TIMBER,TIMBER CREEK,HUMBOLDT-TOIYABE NF-FS",2026-02-25,
232828,COTTONWOOD (CA),39.8847222,-120.2366667,"<h2>Overview</h2> <p>Cottonwood Springs Campground (5,700) is located on the southwest side of Frenchman Lake. The surrounding pine forest provides ample shade during summers' hot afternoons. The lake, recreation area and surrounding forest and rangeland offer a wide variety of recreational opportunities and adventures. <br>Two group sites provide families and other groups the location to get together for you special outdoor experience. Hunting, fishing, boating, water sports and nature viewing ",408-489-3205 OFF SEASON / 530-832-1076 ON SEASON,james.bradeen@usda.gov,,Campground,True,,"COTT,COTTONWOOD SPRINGS,COTTONWOOD,FRENCHMAN LAKE,FRENCHMAN RESERVOIR,FRENCHMAN,CHILICOOT,PLUMAS NF - FS",2026-05-08,
248266,Barnacle Bill's,35.70726732,-94.97904542,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=571&agencyCode=130"" rel=""nofollow"">Tenkiller Ferry Lake</a>",,,,Facility,False,,,2026-02-25,
10171272,Quigley Group Use,46.560908,-112.305736,"<h2>Overview</h2> <p>Quigley Group Use Site sits in forested mountain terrain on the top of MacDonald Pass about 15 miles west of Helena, Montana. Quigley is on public land managed by the Helena Ranger District of the Helena-Lewis and Clark National Forest and is adjacent to the Continental Divide National Scenic (CDNST) trail. Located right on the Continental Divide at 6,300 feet elevation, there are spectacular views of surrounding country encompassing meadows, timbered slopes, and mountains. ",406-449-5201,not applicable,,Campground,True,,"Quigley Group Use,Quigley",2026-03-11,
203857,Valley City National Fish Hatchery,46.9662,-98.0302,"The Valley City National Fish Hatchery is one of the Fish and Wildlife Service’s oldest hatcheries providing fish to waters in the Midwest since 1940.  The hatchery was established along a major railroad hub, which facilitated in the distribution of fish by rail cars in the early days.  Today the hatchery is active in the restoration of lake sturgeon in the Red River of the North.  The hatchery also plays a vital role in maintaining recreational fishing opportunities in North Dakota waters. A fi",(701) 845-3464,aaro_voneschen@fws.gov,,Facility,False,,"
National Fish Hatchery, Hatchery, US Fish and Wildlife Service, fisheries, Fish and Aquatic Conservation
",2026-02-25,
233952,SHADY COVE GROUP CAMPGROUND,34.207894,-117.043617,"<h2>Overview</h2> Shady Cove Group Campground is a beautiful place to camp within the Children's National Forest. It provides access to numerous trails and a lookout tower, with a climbing area nearby. The Children's Forest was burned in a devastating wildfire and was rebuilt with the help of area children.<h2>Recreation</h2> Hiking, biking and birding are popular activities. Many trails begin near the campground, including The Trail of the Phoenix. It is a short, paved interpretive trail that b",909-866-8550,clm@clm-services.com,,Campground,True,,"SHAC,Shady Cove,Children's Forest,Deerlick,SAN BERNARDINO NF - FS",2026-02-25,
233486,DENBY POINT,34.545599,-93.489956,"<h2>Overview</h2> <p>Groups and families of all sizes come to camp at Denby Point for its scenic views, year-round fishing and convenient boating facilities. The campground promises to entertain jet skiers, boaters, hikers and birders alike.  <br><br><br> <a href=""https://corpslakes.erdc.dren.mil/visitors/virtual/ouachita/tour.html"" rel=""nofollow"">Click here</a>  for the Lake Ouachita Virtual Tour.</p> <h2>Recreation</h2> World-class striper fishing brings crowds of anglers year-round, and incre",870-867-4475,lakeouachita@usace.army.mil,,Campground,True,,"DENB,LAKE OUACHITA,DENBY,OUACHITA SHORES,LAKE OUACHITA",2026-02-25,
234259,SUNRISE CABIN,36.803785,-80.99676,"<h2>Overview</h2> <p>Visitors at Sunrise Cabin enjoy outstanding views from the front porch.   Sunrise cabin provides visitors with unique opportunity to enjoy the natural features of the George Washington & Jefferson National Forests while still having many of the conveniences of home.</p><p>We apologize for any inconvenience, the fireplace cannot be used at this time. There is not an alternative heat source for the cabin. The cabin was constructed in 1980 and offers many modern amenities such ",800-628-7202,sm.fs.mrnra@usda.gov,,Campground,True,,"SUNC,Sunrise Cabin,GEORGE WASHINGTON/JEFFERSON NF-FS",2026-02-25,
231884,LUNA LAKE,33.8352778,-109.0819444,"<h2>Overview</h2> Luna Lake Campground is a pleasant vacation site with open forest, lush meadows, a lake with great fishing, first rate mountain scenery and additional recreation facilities located within easy travel distance. This friendly campground is located in an open stand of ponderosa pines within walking distance of Luna Lake and 5 miles east of the town of Alpine, Arizona, close to the New Mexico border.<h2>Recreation</h2> Fishing, horseback riding, boating, mountain biking and hiking ",,camping@rrmofa.com,,Campground,True,,"LUNA,APACHE-SITGREAVES NF-FS",2026-02-25,
15058,The Forks Campground,42.03722222,-115.3947222,<p>This small campground is located on the East Fork of the Jarbidge Wild and Scenic River about two miles north of Murphy Hot Springs across from the Jarbidge River Put-in. Two-wheel drive vehicles are sufficient to reach the site.</p>,208-735-2060,BLM_ID_JarbidgeOffice@blm.gov,,Campground,False,14 Days,,2026-06-05,
271900,Aikens Creek West Campground,41.228918,-123.654428,<p>Trailer spaces available.</p>,,,,Campground,False,,,2026-02-25,
233207,MARION LAKE GROUP SITE,46.2680556,-89.0863889,"<h2>Overview</h2> The sparkling Marion Lake offers breathtaking and exciting camping for your next family trip. Live it up on the water with your jet skis or wake board, or tone down the pace with a full day of fishing. The Marion Lake Group Site is an ideal way to spend time with friends and family for all the water activities you can imagine.     Marion Lake is in the Ottawa National Forest, a protected area in the Western Upper Peninsula of Michigan. It stretches from the Lake Superior shorel",906-358-4724,sm.fs.Ottawa_NF@usda.gov,,Campground,True,,"MLGS,Marion Lake Group Site,Marion Lake",2026-02-25,
234553,LIGHTNING POINT GROUP CAMPGROUND,34.3719444,-118.1830556,"<h2>Overview</h2> <p>Lightning Point Campground sits at an elevation of 6,100 feet, about 25 miles southeast of Palmdale and roughly 35 miles north of the San Fernando Valley. Nestled among Jeffrey pines, scrub oaks, and manzanita, the campground offers accommodations for both group visitors and equestrian campers. The nearby Pacific Crest National Scenic Trail is a favorite destination, providing access to a route that stretches from Canada to Mexico and showcases six of North America’s seven e",818-899-1900,,,Campground,True,,"LTPT,ANGELES NF - FS,litening point,lightening",2026-05-20,
10074567,Horseshoe Lake Recreation Area,46.6422,-91.1841,"<p>If you looking for an equestrian style base camp to explore area trails or a destination campground with plenty of room for your family, try the Horseshoe Lake Recreations Area located north of Ino, Wisconsin on the Washburn Ranger District. The terrain is gently rolling with a sandy loam surface ideal for horse riding. The trail weaves through towering pine and hardwood forests as well as through the area's open barrens. Whether you are interested in plants, scenery or wildlife, touring the ",,,,Facility,False,,,2026-02-25,
231933,WOLF CREEK (UT),40.4813889,-111.0319444,"<h2>Overview</h2> Wolf Creek Campground is located on the summit of scenic Wolf Creek Highway at an elevation of 9,400 feet. Visitors enjoy hiking Trail Hollow with its beautiful mountain views.<h2>Recreation</h2> The 3.5-mile Trail Hollow Trail begins in the campground and offers great hiking into the West Fork of the Duchesne, offering unparalleled views of the surrounding Wasatch Range.<h2>Facilities</h2> <p>This campground offers two group sites. Site 1 can accommodate up to 60 people; Site ",HEBER RANGER DISTRICT 435-654-0470 OR UTAH RECREATION COMPANY 385-273-1100,comments@AmericanLL.com,,Campground,True,,"WOL1,UINTA NF - FS",2026-03-11,
233785,DAM WEST DAY USE,38.6363889,-89.3708333,"<h2>Overview</h2> Dam West Day Use Area is situated on the southern shore of Carlyle Lake, a prime getaway for city-dwellers and families. Located 50 miles east of St. Louis, the area offers the peaceful retreat of a small town combined with the grandeur of Illinois' largest man-made lake.<h2>Recreation</h2> <p>The area provides fun both on the water and on shore. Boat ramps and courtesy docks are provided, and the vast lake allows for plenty of water sports. Fishing is a popular pastime, and th",618-594-5253,,,Campground,True,,"DWDU,DAM WEST,DAM WEST DAY USE CARLYLE LK,CARLYLE LAKE",2026-02-25,
248348,Mistletoe State Park,33.656485,-82.387146,"This recreation area is part of <a href=""http://www.recreation.gov/recreationalAreaDetails.do?contractCode=NRSO&recAreaId=453&agencyCode=130"" rel=""nofollow"">J. Strom Thurmond Lake</a>",,,,Facility,False,,,2026-02-25,
234100,"Barneys Campground (Boise National Forest, ID)",44.3339167,-115.6500722,"<h2>Overview</h2> Barneys Campground is located on the northeast shore of scenic Deadwood Reservoir at an elevation of 5,300 feet. Boating, fishing and hiking are popular activities at this site.<br/><br/> Please <a href=""http://www.youtube.com/watch?v=Jxes7ADgA7w&feature=youtu.be"" rel=""nofollow""> click here</a> for further information about the facility and recreation opportunities in the area. <p> </p><h2>Recreation</h2> <p>Because of its remote location, Deadwood Reservoir is quiet and unpopu",,,,Campground,True,,"BRNY,DEADWOOD RESERVOIR,DEADWOOD CAMPGROUND,BOISE NF - FS",2026-02-25,
262718,Rock Creek Recreation Site,43.39794,-122.92818,"<p>Discover this secluded, fully accessible 17-site campground along the forested banks of Rock Creek where visitors can picnic, swim, or nap in the shade. Rock Creek also features a reservable day use pavilion, horseshoe pits, and a volleyball court. Rock Creek is also a great spot to see migrating and spawning salmon. Located about seven miles from the North Umpqua River corridor, this site allows easy access to the fishing, mountain biking, and hiking opportunities found in the corridor.</p><",541-440-4930,BLM_OR_RB_Mail@blm.gov,,Facility,False,,,2026-04-29,
