source,osm_id,osm_type,tourism,name,lat,lon,region,electric_hookup,water_hookup,sewer,hookup,caravans,motorhome,capacity,fee,phone,website,opening_hours,country,addr_city,all_tags
OpenStreetMap,433051874,way,camp_site,Regenbogencamp Nonnevitz,54.671153,13.304846,europe,,,,,yes,,,,,,,,,"{""description"": ""Rotierendes Bus-Shuttle auf dem Gel\u00e4nde, FKK-Strand.\nTipps: Bei dem M\u00fcllplatz findet man oft benutzte Grills und Campingmobiliar, der Lageplan ist nur begrenzt hilfreich beim Finden der Parzellen"", ""drinking_water"": ""yes"", ""operator"": ""Regenbogen AG"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""stars"": ""4"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,433109237,way,caravan_site,,53.3284414,-3.4248797,europe,,,,,,,,,,,,,,{}
OpenStreetMap,433125470,way,caravan_site,Lyons Holiday Park,53.3272968,-3.4587834,europe,,,,,,,,,,,,,,{}
OpenStreetMap,433125471,way,caravan_site,Terfn Pella Camp,53.3292788,-3.4462778,europe,,,,,,,,,,,,,,{}
OpenStreetMap,433125472,way,caravan_site,Robin Hood Holiday Park,53.3285818,-3.4515478,europe,,,,,,,,,,,,,,{}
OpenStreetMap,433128238,way,caravan_site,St. Aldegund,50.0797547,7.1309935,europe,,,,,,,60,yes,,https://www.st-aldegund.de/gastinfo/wohn/wohnmobil.html,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""river"", ""charge"": ""12 EUR"", ""power_supply:capacity"": ""36"", ""power_supply:charge"": ""3 EUR/day"", ""power_supply:fee"": ""yes"", ""reservation"": ""no"", ""sanitary_dump_station"": ""yes"", ""sanitary_dump_station:fee"": ""no"", ""water_point"": ""yes"", ""water_point:fee"": ""no"", ""wheelchair"": ""yes""}"
OpenStreetMap,433218408,way,caravan_site,Bagatell Camping,58.3716396,8.6771916,europe,,,,,yes,,,,+47 37 04 74 67,https://www.bagatell-camping.no/,,,,"{""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,433218409,way,caravan_site,Moysand Familiecamping,58.3531848,8.6515183,europe,,,,,,,,,+47 37 04 02 09,https://www.moysand-familiecamping.no,,,,"{""check_date"": ""2023-07-30"", ""stars"": ""4""}"
OpenStreetMap,433246292,way,caravan_site,Wohnmobilstellplatz Studert-Prüm,49.9386922,7.04949,europe,,,,,yes,,40,yes,+49 6531 2487,http://www.studert-pruem.de/stellplatz.htm,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""river"", ""charge"": ""10.00 EUR/1 night"", ""contact:email"": ""info@studert-pruem.de"", ""contact:phone"": ""+49 6531 2487"", ""operator"": ""Stephan Studert"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""seasonal"": ""no"", ""tents"": ""no"", ""water_point"": ""yes""}"
OpenStreetMap,433279465,way,caravan_site,Weingut Edwin Pauly,49.564299,6.3747558,europe,,,,,,,,yes,,http://www.paulywein.de,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""winery"", ""operator"": ""Edwin Pauly"", ""power_supply"": ""yes"", ""source"": ""http://www.paulywein.de""}"
OpenStreetMap,433376350,way,caravan_site,Old Hall Holiday Park,54.1015062,-1.4052777,europe,,,,,,,,,,,,GB,York,"{""addr:postcode"": ""YO51 9BZ"", ""addr:street"": ""Skelton Road"", ""addr:suburb"": ""Boroughbridge""}"
OpenStreetMap,433599198,way,camp_site,Camping Le Saline,39.0959913,8.3614632,europe,,,,,yes,,,yes,+39 0781 88615,https://www.campinglesaline.com/,,,,"{""dog"": ""yes"", ""power_supply"": ""yes"", ""socket:cee_blue"": ""yes"", ""tents"": ""yes"", ""washing_machine"": ""yes""}"
OpenStreetMap,433804138,way,caravan_site,Glenview Caravan Park,56.2090175,-3.0021617,europe,,,,,,,,,,,,,,{}
OpenStreetMap,433804252,way,caravan_site,Area Camper Calci,43.727186,10.5171008,europe,,,,,,,4,yes,,https://www.comune.calci.pi.it/Servizi/Area-Camper-servizi-e-accesso,,,,"{""addr:street"": ""piazzale Giovanni Catanti"", ""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""lit"": ""yes"", ""power_supply"": ""yes"", ""sanitary_dump_station:chemical_toilet"": ""yes"", ""water_point"": ""yes""}"
OpenStreetMap,433814461,way,camp_site,Praguecamp,50.0553053,14.4132822,europe,,,,,yes,,,,+420 702 145 150,https://www.praguecamp.cz/,,,Praha,"{""addr:housenumber"": ""162"", ""addr:street"": ""C\u00edsa\u0159sk\u00e1 louka"", ""cabins"": ""no"", ""drinking_water"": ""yes"", ""power_supply"": ""yes"", ""shower"": ""hot"", ""source"": ""cuzk:km"", ""tents"": ""yes""}"
OpenStreetMap,433967802,way,camp_site,Natuurkampeerterrein De Olde Lucas Hoeve,52.4561712,6.4113476,europe,,,,,yes,yes,,,,https://www.deoldelucashoeve.nl/,Apr 1 - Oct 14,,,"{""cabins"": ""yes"", ""contact:email"": ""info@deoldelucashoeve.nl"", ""contact:mobile"": ""+31 6 23949165"", ""contact:website"": ""https://www.deoldelucashoeve.nl/"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,433993649,way,camp_site,Erve Aaftink,52.458535,6.4238807,europe,,,,,yes,,,,+31 572 331 232,https://www.erveaaftink.nl/,,,,"{""email"": ""info@erveaaftink.nl"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes"", ""toilets:wheelchair"": ""yes"", ""wheelchair"": ""yes"", ""wheelchair:description"": ""Dit betreft het sanitaire gedeelte van de camping.""}"
OpenStreetMap,433997217,way,camp_site,Camping De Eskamp,52.4598194,6.4209337,europe,,,,,yes,,,,+31 572 331 234,https://www.de-eskamp.nl/,,,Lemele,"{""addr:housenumber"": ""32"", ""addr:postcode"": ""8148PC"", ""addr:street"": ""Lemelerweg"", ""contact:email"": ""info@de-eskamp.nl"", ""contact:phone"": ""+31 572 331 234"", ""contact:website"": ""https://www.de-eskamp.nl/"", ""drinking_water"": ""yes"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes"", ""toilets:wheelchair"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,434316161,way,camp_site,El Cid,40.3759514,0.3923249,europe,,,,,yes,,,yes,+34 964 48 03 80,https://campingelcid.com/,,,,"{""access"": ""customers"", ""bbq"": ""yes"", ""cabins"": ""yes"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""yes"", ""name:ca"": ""El Cid"", ""power_supply"": ""yes"", ""swimming_pool"": ""yes"", ""tents"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,434325089,way,caravan_site,SF Caravan Krapuranta,60.8407083,22.702269,europe,,,,,,,,yes,,https://www.krapuranta.fi/,,,,"{""internet_access"": ""yes"", ""operator"": ""SF-Caravan Loimaan seutu ry"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,434341461,way,caravan_site,Wohnmobilstellplatz am Parkplatz Hagen,54.5624017,13.6264475,europe,,,,,,,,yes,,,,,,"{""area"": ""yes"", ""drinking_water"": ""no"", ""operator"": ""Touristik Lohme GmbH"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""customers"", ""toilets"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,434384107,way,caravan_site,Termál Camping Pápa,47.3381587,17.4738403,europe,,,,,,,,,,,,,,"{""building"": ""yes"", ""internet_access"": ""wlan"", ""power_supply"": ""yes"", ""stars"": ""5"", ""tents"": ""yes"", ""toilets:wheelchair"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,434557784,way,camp_site,Budina,42.8030421,17.8464555,europe,,,,,yes,,,,,,,,,"{""drinking_water"": ""yes"", ""power_supply"": ""no"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,434688417,way,camp_site,Campingclub - Flottstelle 90 e.V.,52.3266353,12.9614101,europe,,,,,yes,,,yes,+493320970497,https://www.campingclub-flottstelle.de/,Mo-Su 08:00-20:00,,Schwielowsee,"{""addr:housenumber"": ""200"", ""addr:postcode"": ""14548"", ""addr:street"": ""Schwielowseestra\u00dfe"", ""addr:suburb"": ""Caputh"", ""alt_name"": ""Campingplatz Flottstelle"", ""capacity:caravans"": ""7"", ""capacity:tents"": ""8"", ""dog"": ""no"", ""email"": ""campingclub-flottstelle@gmx.de"", ""fax"": ""+493320922366"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""yes"", ""operator"": ""Campingclub Flottstelle 90 e. V."", ""payment:cash"": ""yes"", ""power_supply"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""wikidata"": ""Q123359635"", ""wikimedia_commons"": ""File:Campingplatz Flottstelle - geo.hlipp.de - 39292.jpg""}"
OpenStreetMap,434713141,way,camp_site,Santa Felicita,45.8100208,11.7622978,europe,,,,,yes,yes,,,+39 0423 561150,https://camping.anticaabbazia.com/,"Mo-Su 09:00-12:30, 14:30-17:30",,,"{""contact:email"": ""info@anticaabbazia.com"", ""contact:phone"": ""+39 0423 561150"", ""contact:whatsapp"": ""+393272288509"", ""internet_access"": ""wlan"", ""power_supply"": ""yes"", ""ref:cin"": ""IT026004B1EM5QZSTD"", ""tents"": ""yes""}"
OpenStreetMap,434752217,way,camp_site,Zakątek,54.5362327,16.5332183,europe,,,,,yes,,,,+48 503 995 658,http://www.zakatek.com,,,,"{""cabins"": ""yes"", ""email"": ""biuro@zakatek.com"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""payment:cash"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,434756184,way,camp_site,Camping municipal,47.68533,5.3445721,europe,,,,,yes,,,yes,+33 3 25 88 45 83,https://www.bienvenue-hautemarne.fr/hebergements/dommarien-camping-de-la-pelletiere-hpacha052v5001ip/,,,Dommarien,"{""addr:postcode"": ""52190"", ""tents"": ""yes""}"
OpenStreetMap,434763076,way,caravan_site,Sportpark Königstannen,52.3736463,7.9598452,europe,,,,,,,,,,,,,Bramsche,"{""addr:housenumber"": ""20"", ""addr:postcode"": ""49565"", ""addr:street"": ""Schagen"", ""operator"": ""FSG Osnabr\u00fcck e.V.""}"
OpenStreetMap,434767112,way,caravan_site,Ranuanjärven leirintäalue,65.9198464,26.5760196,europe,,,,,yes,,,yes,+358 40 543 6011,https://ranuaresort.com/majoitus/ranuanjarvi-camping/,,,Ranua,"{""access"": ""yes"", ""addr:housenumber"": ""5"", ""addr:postcode"": ""97700"", ""addr:street"": ""Leirint\u00e4alueentie"", ""bbq"": ""yes"", ""cabins"": ""no"", ""charge"": ""13 EUR"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""kitchen"": ""yes"", ""name:en"": ""Camping Ranuanj\u00e4rvi"", ""openfire"": ""yes"", ""playground"": ""yes"", ""power_supply"": ""yes"", ""reservation"": ""yes"", ""sanitary_dump_station"": ""yes"", ""sauna"": ""yes"", ""shower"": ""yes"", ""smoking"": ""outside"", ""tents"": ""yes"", ""toilets"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,434798297,way,caravan_site,Camperpark Huerta de Murcia,38.0073137,-1.0437194,europe,,,,,,,40,yes,+34686985585,https://www.camperparkhuertademurcia.com/,,,,"{""addr:street"": ""Camino viejo de Orihuela"", ""barrier"": ""fence"", ""email"": ""camperparkhuertademurcia@gmail.com"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""payment:cash"": ""yes"", ""power_supply"": ""cee_7_4"", ""sanitary_dump_station"": ""yes"", ""tents"": ""no""}"
OpenStreetMap,434812216,way,caravan_site,,49.1295252,19.515931,europe,,,,,,,,,,,,,,{}
OpenStreetMap,434812218,way,caravan_site,,49.1299358,19.5157393,europe,,,,,,,,,,,,,,{}
OpenStreetMap,434812219,way,caravan_site,,49.1308809,19.5150339,europe,,,,,,,,,,,,,,{}
OpenStreetMap,434812220,way,caravan_site,,49.130651,19.5152619,europe,,,,,,,,,,,,,,{}
OpenStreetMap,434827187,way,camp_site,Camping 88 Biała Mewa,54.1606526,15.4254083,europe,,,,,yes,,600,yes,+48 94 358 54 02,http://www.camping88.dzwirzyno.pl/,,,Dźwirzyno,"{""addr:housenumber"": ""48h"", ""addr:postcode"": ""78-131"", ""addr:street"": ""Wyzwolenia"", ""bar"": ""yes"", ""capacity:persons"": ""633"", ""check_date"": ""2024-07-31"", ""drinking_water"": ""yes"", ""email"": ""camping@gmina.kolobrzeg.pl"", ""fax"": ""+48 94 352 60 08"", ""fridge"": ""no"", ""nudism"": ""no"", ""operator"": ""Gminny O\u015brodek Sportu, Turystyki i Rekreacji w D\u017awirzynie"", ""power_supply"": ""yes"", ""ref:pfcc"": ""88"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""stars"": ""3"", ""static_caravans"": ""yes"", ""swimming_pool"": ""no"", ""tents"": ""yes"", ""toilets"": ""yes"", ""toilets:paper_supplied"": ""no"", ""wheelchair"": ""limited""}"
OpenStreetMap,434930990,way,caravan_site,Trelleborg Ställplats,55.3736452,13.134454,europe,,,,,,,,yes,,https://www.tallyweb.dk/stallplats-trelleborg/home,,,,"{""charge"": ""250 SEK"", ""payment:online_payment"": ""yes"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""toilets"": ""yes"", ""water_point"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,434937757,way,caravan_site,,57.1219581,12.2237221,europe,,,,,,,,,,,,,,{}
OpenStreetMap,434973221,way,camp_site,Lillholmsjö Gästgivargård och Camping,63.6397597,14.3878112,europe,,,,,yes,yes,,,,https://ansattfjallen.com/lillholmsjo-gastgivargard-camping/,,,Föllinge,"{""addr:postcode"": ""83060"", ""cabins"": ""yes"", ""tents"": ""no""}"
OpenStreetMap,434981202,way,caravan_site,Seepark Auenhain,51.2606258,12.4294499,europe,,,,,,,6,yes,,https://www.seepark-auenhain.de/caravan.html,,,Markkleeberg,"{""addr:housenumber"": ""2"", ""addr:postcode"": ""04416"", ""addr:street"": ""Am Feriendorf"", ""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""lake"", ""charge"": ""35 EUR"", ""laundry"": ""yes"", ""power_supply"": ""yes"", ""power_supply:fee"": ""no"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""surface"": ""paving_stones"", ""water_point"": ""yes""}"
OpenStreetMap,435000139,way,caravan_site,Antica Etruria,43.8417297,11.1773933,europe,,,,,,,,18,+39 366 3450565,https://anticaetruria.it/,,,,"{""internet_access"": ""wlan"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes""}"
OpenStreetMap,435064170,way,camp_site,Les Pastourels,44.8159698,1.0998192,europe,,,,,yes,,70,,+33 5 53 29 42 17,https://www.lespastourels.com/,,,,"{""cabins"": ""yes"", ""email"": ""camping@lespastourels.com"", ""mobile"": ""+33 6 80 13 37 64"", ""shower"": ""yes"", ""stars"": ""3"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,435065586,way,camp_site,Slow Village Marennes Oléron,45.8200107,-1.134612,europe,,,,,yes,,,yes,+33 5 46 85 02 40,https://www.inspire-villages.com/destinations/marennes-oleron,"Mo-We 09:00-12:00, 14:30-18:30; Th-Sa 09:00-12:00, 14:00-18:30; Su 09:00-12:00, 14:30-18:30",,Marennes-Plage,"{""addr:housenumber"": ""9"", ""addr:postcode"": ""17320"", ""addr:street"": ""Avenue Pierre Voyer"", ""address"": ""9, Avenue Pierre Voyer, Marennes-Plage"", ""email"": ""contact@aubonair.com"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""yes"", ""ref:FR:SIRET"": ""49770605100016"", ""stars"": ""3"", ""tents"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,435110518,way,caravan_site,Cleugh Head Caravan Club,54.9513808,-2.6315341,europe,,,,,,,,,+44 16977 46283,http://www.cleughhead.co.uk/,,,Brampton,"{""addr:housename"": ""Cleugh Head Farm"", ""addr:postcode"": ""CA8 2JB"", ""addr:street"": ""Low Road""}"
OpenStreetMap,435116757,way,camp_site,Camping le Chaudebry,44.5678686,4.3184137,europe,,,,,yes,,50,yes,+33 4 75 36 80 87,https://www.camping-lechaudebry.com/,,,,"{""addr:housenumber"": ""955"", ""addr:street"": ""Route de Lande"", ""camp_site"": ""serviced"", ""contact:mobile"": ""+33 6 88 32 39 21"", ""drinking_water"": ""yes"", ""email"": ""campinglechaudebry@orange.fr"", ""operator"": ""Camping le Chaudebry"", ""ref"": ""83 418"", ""shower"": ""yes"", ""stars"": ""2"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,435136830,way,camp_site,Camping La Fornace,45.9214528,9.2883603,europe,,,,,yes,yes,,yes,+39 3512731238,https://www.lafornace.it/,,IT,Oliveto Lario,"{""addr:hamlet"": ""Onno"", ""addr:housenumber"": ""52"", ""addr:postcode"": ""23865"", ""addr:street"": ""Via Garibaldi"", ""comment"": ""Campingplatz-Bereich : 2000 m2 \u2022 Anzahl Parzellen : 31GPS [lat,long]: 45.921391,9.287778"", ""contact:email"": ""INFO@LAFORNACE.IT"", ""contact:phone"": ""+39 3512731238"", ""contact:website"": ""https://www.lafornace.it/"", ""contact:whatsapp"": ""+39 3512731238"", ""dog"": ""yes"", ""drinking_water"": ""yes"", ""internet_access"": ""yes"", ""power_supply"": ""yes"", ""ref:cin"": ""IT097060B1NRBJAXE6"", ""sanitary_dump_station"": ""yes"", ""sanitary_dump_station:chemical_toilet"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,435157184,way,caravan_site,Kerdavid,47.2984207,-2.5200577,europe,,,,,,,8,yes,,,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""beach"", ""charge"": ""13.50 EUR / night"", ""maxstay"": ""48 hours"", ""power_supply"": ""no"", ""water_point"": ""yes"", ""water_point:fee"": ""no""}"
OpenStreetMap,435157186,way,caravan_site,Aire Lingorzé,47.2989945,-2.52192,europe,,,,,,,9,yes,,,,,,"{""cabins"": ""no"", ""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""charge"": ""13/50 EUR / night"", ""maxstay"": ""48 hours"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""yes"", ""sanitary_dump_station:chemical_toilet"": ""yes"", ""sanitary_dump_station:grey_water"": ""yes"", ""shower"": ""no"", ""surface"": ""asphalt"", ""tents"": ""no"", ""toilets"": ""no"", ""water_point"": ""yes""}"
OpenStreetMap,435172743,way,camp_site,Camping municipal Paimpont,48.0249966,-2.1719184,europe,,,,,yes,,,,,https://camping-paimpont-broceliande.com,,,,"{""drinking_water"": ""yes"", ""name:br"": ""Tachenn-gampi\u00f1 K\u00ear"", ""name:fr"": ""Camping municipal Paimpont"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""source"": ""gps"", ""source:name:br"": ""proper translation"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,435180236,way,caravan_site,Área autocaravanas Sendaviva en Arguedas,42.1738558,-1.5918206,europe,,,,,,,,no,,,,,,"{""capacity:caravans"": ""30"", ""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village;cave"", ""description:en"": ""No infrastructure. On the cemetery nearby there is a simple toilet and a water tap. In the village center are nice caf\u00e9s for breakfast and dinner."", ""internet_access"": ""no"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""toilets"": ""no"", ""water_point"": ""yes""}"
OpenStreetMap,435210969,way,camp_site,Camping-Bungalows La Vera,40.1229706,-5.638801,europe,,,,,yes,,,,+34 927 56 06 11,https://www.campinglavera.com/,,,,"{""barrier"": ""fence"", ""contact:mobile"": ""+34 609 81 54 50"", ""contact:phone"": ""+34 927 56 06 11"", ""email"": ""leo@campinglavera.com"", ""shower"": ""yes"", ""swimming_pool"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes""}"
OpenStreetMap,435284793,way,caravan_site,Le Parking des Remparts,48.4597036,7.4857941,europe,,,,,,,50,no,,https://www.tourisme-obernai.fr/Fr/Loger/Camping-cars.html,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""parking_lot"", ""drinking_water"": ""no"", ""internet_access"": ""no"", ""operator"": ""Municipal"", ""power_supply"": ""no"", ""sanitary_dump_station"": ""no"", ""seasonal"": ""no"", ""tents"": ""no"", ""toilets"": ""no"", ""wheelchair"": ""yes""}"
OpenStreetMap,435289979,way,camp_site,Camping Vettore,42.8388016,13.3296367,europe,,,,,yes,yes,,yes,+39 0736 807007,https://www.campingvettore.it/,,,Montegallo,"{""addr:housenumber"": ""15"", ""addr:postcode"": ""63094"", ""addr:street"": ""Strada San Nicola"", ""dog"": ""yes"", ""email"": ""campingvettore@gmail.com"", ""hot_water"": ""yes"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""note"": ""phone number +39 3518355431 not listed at POI's own website (anymore?)"", ""power_supply"": ""yes"", ""ref:vatin"": ""IT01919980449"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,435293399,way,caravan_site,Aire de stationnement Saint-Gervais,46.8997452,-2.0013106,europe,,,,,,,10,no,,https://www.gochallansgois.fr/aires-camping-cars/aire-de-camping-cars/,,,,"{""caravan_site"": ""motorhome_stopover"", ""caravan_site:type"": ""village"", ""picnic_area"": ""yes"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""surface"": ""asphalt"", ""water_point"": ""yes""}"
OpenStreetMap,435346731,way,camp_site,Camping Huttopia,43.7236137,4.7178697,europe,,,,,yes,,,,+33 4 90 54 78 69,https://europe.huttopia.com/site/camping-fontvieille-provence/,Mar 30-Oct 14,,Fontvieille,"{""addr:postcode"": ""13990"", ""drinking_water"": ""yes"", ""internet_access"": ""yes"", ""landuse"": ""tourism"", ""operator"": ""huttopia"", ""power_supply"": ""yes"", ""sanitary_dump_station"": ""yes"", ""shower"": ""yes"", ""tents"": ""yes"", ""toilets"": ""yes"", ""wheelchair"": ""yes""}"
OpenStreetMap,435349818,way,camp_site,Rosapineta Camping Village,45.1396108,12.3245767,europe,,,,,yes,yes,,,+39 0426 68033,https://www.rosapineta.it/,,,,"{""addr:housenumber"": ""24"", ""addr:street"": ""Strada Nord"", ""cabins"": ""yes"", ""capacity:caravans"": ""1000"", ""dog"": ""yes"", ""power_supply"": ""yes"", ""power_supply:maxcurrent"": ""10"", ""ref:cin"": ""IT029040B14KOQCKTE"", ""stars"": ""3"", ""static_caravans"": ""yes"", ""tents"": ""yes""}"
